ChainName,Address,City,State,Zip,UsRegion,UsDivision,Status,RemodelType,OpenAtEstimated,ClosedAtEstimated,ExplainWindow,SuspectedHashChange
Bentley's Pet Stuff,"16630 SOLEDAD CANYON RD., 221",Canyon Country,CA,91387,,,OPEN,,2025-11-14,,First scrape 2020-01-26,False
Bentley's Pet Stuff,"701 S. WEIR CANYON RD., 215",Anaheim,CA,92808,,,OPEN,,2025-11-14,,First scrape 2020-01-26,False
Bentley's Pet Stuff,"806 AVENIDA PICO, 218",San Clemente,CA,92672,,,OPEN,,2025-11-14,,First scrape 2020-01-26,False
Bentley's Pet Stuff,"7385 MILLIKEN AVE, 216",Rancho Cucamonga,CA,91730,,,OPEN,,2025-11-14,,First scrape 2020-01-26,False
Bentley's Pet Stuff,"1611 S. MELROSE DR., 223",Vista,CA,92081,,,OPEN,,2025-11-14,,First scrape 2020-01-26,False
Bentley's Pet Stuff,"712 NORTH MOORPARK RD, 220",Thousand Oaks,CA,91360,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2020-01-26 -> 2020-06-24,False
Bentley's Pet Stuff,"3800 W 144TH AVE, 207",Broomfield,CO,80023,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2019-07-16 -> 2020-06-24,False
Bentley's Pet Stuff,"796 E. KIOWA AVE, 86802",Elizabeth,CO,80107,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2020-06-24,False
Bentley's Pet Stuff,"7433 FRANCE AVE S., 61232",Edina,MN,55435,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2020-06-24,False
Bentley's Pet Stuff,"3701 S. MOORLAND RD, 61246",New Berlin,WI,53151,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2020-06-24,False
Bentley's Pet Stuff,"624 N YORK ST., UNIT B, 61221",Elmhurst,IL,60126,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2020-06-24,False
Bentley's Pet Stuff,"5185 PEACHTREE PARKWAY, 214",Peachtree Corners,GA,30092,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2019-07-16 -> 2020-06-24,False
Bentley's Pet Stuff,"5300 NW HWY RT. 14, SUITE 102/103, 61211",Crystal Lake,IL,60014,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2020-07-30,False
Bentley's Pet Stuff,"5300 NW HWY RT. 14, SUITE 102/103, 61211",Crystal Lake,IL,60014,,,OPEN,,2025-11-14,,Scrape 2017-07-26 -> 2020-09-02,False
Bentley's Pet Stuff,3701 S. MOORLAND RD,New Berlin,WI,53151,,,OPEN,,2025-11-14,,First scrape 2020-10-25,False
Bentley's Pet Stuff,"624 N YORK STREET, UNIT B, 26",Elmhurst,IL,60126,,,OPEN,,2025-11-14,,First scrape 2020-10-25,False
Bentley's Pet Stuff,"712 NORTH MOORPARK RD, 220",Thousand Oaks,CA,91360,,,OPEN,,2025-11-14,,Scrape 2020-01-26 -> 2021-02-19,False
Bentley's Pet Stuff,"3800 W. 144TH AVE, 59",Broomfield,CO,80023,,,OPEN,,2025-11-14,,First scrape 2021-03-20,False
Bentley's Pet Stuff,"5185 PEACHTREE PKWY #102,, 60",Peachtree Corners,GA,30092,,,OPEN,,2025-11-14,,First scrape 2021-03-20,False
Bentley's Pet Stuff,"13375 VOYAGER PKWY, 97614",Colorado Springs,CO,80234,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2021-04-14,False
Bentley's Pet Stuff,", 219",Santa Monica,CA,90405,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2020-01-26 -> 2021-05-10,False
Bentley's Pet Stuff,"16630 SOLEDAD CANYON RD., 221",Canyon Country,CA,91387,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2020-01-26 -> 2021-05-10,False
Bentley's Pet Stuff,"5185 PEACHTREE PKWY #102,, 60",Peachtree Corners,GA,30092,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2021-03-20 -> 2021-05-10,False
Bentley's Pet Stuff,", 86804",Savannah,GA,31405,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2021-05-10,False
Bentley's Pet Stuff,"25910 MCBEAN PKWY, 7",Valencia,CA,91355,,,OPEN,,2025-11-14,,First scrape 2021-06-28,False
Bentley's Pet Stuff,"635 TREELINE RD, STE 2, 67",Kalispell,MT,59901,,,OPEN,,2025-11-14,,First scrape 2021-06-28,False
Bentley's Pet Stuff,"3275 N. RESERVE ST, STE G, 68",Missoula,MT,59808,,,OPEN,,2025-11-14,,First scrape 2021-06-28,False
Bentley's Pet Stuff,"2051 OAK ST., #4, Address, 66",Bozeman,MT,59718,,,OPEN,,2025-11-14,,First scrape 2021-06-28,False
Bentley's Pet Stuff,"424 E. MAIN ST., #103, Address, 65",Bozeman,MT,59715,,,OPEN,,2025-11-14,,First scrape 2021-06-28,False
Bentley's Pet Stuff,"27 SHILOH RD, STE #1, 64",Billings,MT,59102,,,OPEN,,2025-11-14,,First scrape 2021-06-28,False
Bentley's Pet Stuff,"PEACHTREE CORNERS GA 30092, 60",Norcross,GA,30092,,,OPEN,,2025-11-14,,First scrape 2021-06-28,False
Bentley's Pet Stuff,"2896 WEST BAY DR, 61",Belleair Bluffs,FL,33770,,,OPEN,,2025-11-14,,First scrape 2021-06-28,False
Bentley's Pet Stuff,"3705 TAMPA ROAD, #11, 62",Oldsmar,FL,34677,,,OPEN,,2025-11-14,,First scrape 2021-06-28,False
Bentley's Pet Stuff,"1722 BRUCE B. DOWNS BLVD., 63",Wesley Chapel,FL,33544,,,OPEN,,2025-11-14,,First scrape 2021-06-28,False
Bentley's Pet Stuff,"4501 HABERSHAM ST, 86803",Savannah,GA,31405,,,OPEN,,2025-11-14,,Scrape 2017-07-26 -> 2021-06-28,False
Bentley's Pet Stuff,"PEACHTREE CORNERS GA 30092, 60",Norcross,GA,30092,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2021-06-28 -> 2021-07-26,False
Bentley's Pet Stuff,"8901 ATLANTA AVE, 69",Huntington Beach,CA,92646,,,OPEN,,2025-11-14,,First scrape 2021-10-29,False
Bentley's Pet Stuff,"8501 E. ARAPAHOE RD., 61195",Villageg,CO,80112,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2018-01-26 -> 2021-11-25,False
Bentley's Pet Stuff,"7189 KINGERY HWY, 61210",Willowbrook,IL,60527,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2021-11-25,False
Bentley's Pet Stuff,"5658 WASHINGTON AVE., 61252",Racine,WI,53406,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2021-11-25,False
Bentley's Pet Stuff,"5126 S. CONWAY RD., 70",Belle Isle,FL,32812,,,OPEN,,2025-11-14,,First scrape 2022-01-14,False
Bentley's Pet Stuff,"7612 UNIVERSITY BLVD., 72",Winter Park,FL,32792,,,OPEN,,2025-11-14,,First scrape 2022-01-14,False
Bentley's Pet Stuff,"425 AVALON PARK S BLVD., 71",Orlando,FL,32828,,,OPEN,,2025-11-14,,First scrape 2022-01-14,False
Bentley's Pet Stuff,"712 NORTH MOORPARK RD, 220",Thousand Oaks,CA,91360,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2020-01-26 -> 2022-01-14,False
Bentley's Pet Stuff,"3800 W. 144TH AVE, 59",Broomfield,CO,80023,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2021-03-20 -> 2022-01-14,False
Bentley's Pet Stuff,"5722 TELEPHONE RD., 222",Ventura,CA,93003,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2020-01-26 -> 2022-02-09,False
Bentley's Pet Stuff,"25910 MCBEAN PKWY, 7",Valencia,CA,91355,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2021-06-28 -> 2022-02-09,False
Bentley's Pet Stuff,"16630 SOLEDAD CANYON RD., 221",Canyon Country,CA,91387,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2020-01-26 -> 2022-02-09,False
Bentley's Pet Stuff,"8901 ATLANTA AVE, 69",Huntington Beach,CA,92646,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2021-10-29 -> 2022-02-09,False
Bentley's Pet Stuff,"701 S. WEIR CANYON RD., 215",Anaheim,CA,92808,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2020-01-26 -> 2022-02-09,False
Bentley's Pet Stuff,"806 AVENIDA PICO, 218",San Clemente,CA,92672,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2020-01-26 -> 2022-02-09,False
Bentley's Pet Stuff,"7385 MILLIKEN AVE, 216",Rancho Cucamonga,CA,91730,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2020-01-26 -> 2022-02-09,False
Bentley's Pet Stuff,"1611 S. MELROSE DR., 223",Vista,CA,92081,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2020-01-26 -> 2022-02-09,False
Bentley's Pet Stuff,"635 TREELINE RD, STE 2, 67",Kalispell,MT,59901,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2021-06-28 -> 2022-02-09,False
Bentley's Pet Stuff,"3275 N. RESERVE ST, STE G, 68",Missoula,MT,59808,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2021-06-28 -> 2022-02-09,False
Bentley's Pet Stuff,"2051 OAK ST., #4, Address, 66",Bozeman,MT,59718,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2021-06-28 -> 2022-02-09,False
Bentley's Pet Stuff,"424 E. MAIN ST., #103, Address, 65",Bozeman,MT,59715,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2021-06-28 -> 2022-02-09,False
Bentley's Pet Stuff,"27 SHILOH RD, STE #1, 64",Billings,MT,59102,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2021-06-28 -> 2022-02-09,False
Bentley's Pet Stuff,"13097 S. PARKER RD, 61200",Parker,CO,80134,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2022-02-09,False
Bentley's Pet Stuff,"5627 BARNES RD., Shop This Locatoin!, 396976",Colorado Springs,CO,80917,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2019-01-18 -> 2022-02-09,False
Bentley's Pet Stuff,"2910 GOLF RD., 61247",Delafield,WI,53018,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2022-02-09,False
Bentley's Pet Stuff,"2201 GARY AVE, 226",Wheaton,IL,60187,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2019-12-09 -> 2022-02-09,False
Bentley's Pet Stuff,"320 TOWN CENTER AVE., 213",Suwanee,GA,30024,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2019-07-16 -> 2022-02-09,False
Bentley's Pet Stuff,"2896 WEST BAY DR, 61",Belleair Bluffs,FL,33770,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2021-06-28 -> 2022-02-09,False
Bentley's Pet Stuff,"3705 TAMPA ROAD, #11, 62",Oldsmar,FL,34677,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2021-06-28 -> 2022-02-09,False
Bentley's Pet Stuff,"1722 BRUCE B. DOWNS BLVD., 63",Wesley Chapel,FL,33544,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2021-06-28 -> 2022-02-09,False
Bentley's Pet Stuff,"5126 S. CONWAY RD., 70",Belle Isle,FL,32812,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2022-01-14 -> 2022-02-09,False
Bentley's Pet Stuff,"7612 UNIVERSITY BLVD., 72",Winter Park,FL,32792,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2022-01-14 -> 2022-02-09,False
Bentley's Pet Stuff,"425 AVALON PARK S BLVD., 71",Orlando,FL,32828,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2022-01-14 -> 2022-02-09,False
Bentley's Pet Stuff,"N95 W18397 COUNTY LINE RD, 61244",Menomonee Falls,WI,53051,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2022-10-31,False
Bentley's Pet Stuff,"2569 W GOLF RD, 61214",Hoffman Estates,IL,60169,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2022-11-24,False
Bentley's Pet Stuff,"1530 PORT WASHINGTON RD., 100334",Grafton,WI,53024,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2022-11-24,False
Bentley's Pet Stuff,"211 N MAPLE RD, 211",Ann Arbor,MI,48103,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2019-07-16 -> 2023-03-20,False
Bentley's Pet Stuff,"1111 HALF DAY RD, UNIT 146, 61208",Bannockburn,IL,60015,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2023-04-22,False
Bentley's Pet Stuff,5722 TELEPHONE RD,Ventura,CA,93003,,,OPEN,,2025-11-14,,First scrape 2023-05-24,False
Bentley's Pet Stuff,25910 MCBEAN PKWY,Valencia,CA,91355,,,OPEN,,2025-11-14,,Scrape 2022-01-26 -> 2023-05-24,False
Bentley's Pet Stuff,16630 SOLEDAD CANYON RD,Santa Clarita,CA,91387,,,OPEN,,2025-11-14,,Scrape 2022-01-26 -> 2023-05-24,False
Bentley's Pet Stuff,8901 ATLANTA AVE,Huntington Beach,CA,92646,,,OPEN,,2025-11-14,,Scrape 2017-07-19 -> 2023-05-24,False
Bentley's Pet Stuff,701 SOUTH WEIR CANYON RD,Anaheim,CA,92808,,,OPEN,,2025-11-14,,Scrape 2022-01-26 -> 2023-05-24,False
Bentley's Pet Stuff,806 AVENIDA PICO,San Clemente,CA,92673,,,OPEN,,2025-11-14,,First scrape 2023-05-24,False
Bentley's Pet Stuff,7385 MILLIKEN AVE,Rancho Cucamonga,CA,91730,,,OPEN,,2025-11-14,,Scrape 2023-04-24 -> 2023-05-24,False
Bentley's Pet Stuff,1611 S MELROSE DR,Vista,CA,92081,,,OPEN,,2025-11-14,,Scrape 2022-01-26 -> 2023-05-24,False
Bentley's Pet Stuff,2910 GOLF RD,Delafield,WI,53018,,,OPEN,,2025-11-14,,Scrape 2022-01-26 -> 2023-05-24,False
Bentley's Pet Stuff,2201 GARY AVE,Wheaton,IL,60187,,,OPEN,,2025-11-14,,Scrape 2022-01-26 -> 2023-05-24,False
Bentley's Pet Stuff,5126 S. CONWAY RD,Orlando,FL,32812,,,OPEN,,2025-11-14,,First scrape 2023-05-24,False
Bentley's Pet Stuff,7612 UNIVERSITY BLVD,Winter Park,FL,32792,,,OPEN,,2025-11-14,,First scrape 2023-05-24,False
Bentley's Pet Stuff,425 AVALON PARK S. BLVD,Orlando,FL,32828,,,OPEN,,2025-11-14,,First scrape 2023-05-24,False
Bentley's Pet Stuff,3701 S. MOORLAND RD,New Berlin,WI,53151,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2020-10-25 -> 2023-07-24,False
Bentley's Pet Stuff,5722 TELEPHONE RD,Ventura,CA,93003,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2023-05-24 -> 2023-08-23,False
Bentley's Pet Stuff,806 AVENIDA PICO,San Clemente,CA,92673,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2023-05-24 -> 2023-08-23,False
Bentley's Pet Stuff,5126 S. CONWAY RD,Orlando,FL,32812,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2023-05-24 -> 2023-08-23,False
Bentley's Pet Stuff,7612 UNIVERSITY BLVD,Winter Park,FL,32792,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2023-05-24 -> 2023-08-23,False
Bentley's Pet Stuff,"1934 WEST FABYAN PARKWAY, 69505",Batavia,IL,60510,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2023-09-19,False
Bentley's Pet Stuff,"263 RICE LAKE SQ, 200",Wheaton,IL,60189,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2019-07-16 -> 2023-09-19,False
Bentley's Pet Stuff,"624 N YORK STREET, UNIT B, 26",Elmhurst,IL,60126,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2020-10-25 -> 2023-09-19,False
Bentley's Pet Stuff,"69 WAUKEGAN RD, 61217",Glenview,IL,60025,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2023-09-19,False
Bentley's Pet Stuff,"5229 TOUHY AVE, 121492",Skokie,IL,60077,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2023-09-19,False
Bentley's Pet Stuff,"334 NORTH DESPLAINES STREET, UNIT 1",Chicago,IL,60661,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2018-01-26 -> 2023-09-19,False
Bentley's Pet Stuff,"400 WATER ST, 61228",Excelsior,MN,55331,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2023-12-01,False
Bentley's Pet Stuff,2910 GOLF RD,Delafield,WI,53018,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2022-01-26 -> 2023-12-01,False
Bentley's Pet Stuff,"100 MAIN ST, 61207",Oswego,IL,60543,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2023-12-01,False
Bentley's Pet Stuff,"1504 ESSINGTON RD, 225",Joliet,IL,60435,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2019-12-09 -> 2023-12-01,False
Bentley's Pet Stuff,"529 N. MILWAUKEE AVE, 61213",Libertyville,IL,60048,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2023-12-01,False
Bentley's Pet Stuff,"173 US 41, 278637",Schererville,IN,46375,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2023-12-01,False
Bentley's Pet Stuff,"6880 DOUGLAS BLVD E, 189",Douglasville,GA,30135,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2019-07-16 -> 2023-12-01,False
Bentley's Pet Stuff,"7705 WADSWORTH BLVD, UNIT F, 61198",Arvada,CO,80003,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2018-01-26 -> 2024-10-29,False
Bentley's Pet Stuff,"11225 DECATUR ST, 208",Westminster,CO,80234,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2019-07-16 -> 2024-10-29,False
Bentley's Pet Stuff,15420 RTE 59 #104,Plainfield,IL,60544,,,OPEN,,2025-11-14,,First scrape 2025-03-24,False
Centinela Feed & Pet Supplies,18553 DEVONSHIRE ST,Northridge,CA,91324,,,OPEN,,2025-11-14,,First scrape 2017-09-28,False
Centinela Feed & Pet Supplies,16571 VENTURA BLVD,Encino,CA,91436,,,OPEN,,2025-11-14,,First scrape 2017-09-28,False
Centinela Feed & Pet Supplies,1448 LINCOLN BLVD,Santa Monica,CA,90401,,,OPEN,,2025-11-14,,First scrape 2017-09-28,False
Centinela Feed & Pet Supplies,11055 W. PICO BLVD,Los Angeles,CA,90064,,,OPEN,,2025-11-14,,First scrape 2017-09-28,False
Centinela Feed & Pet Supplies,3860 S. CENTINELA AVE,Los Angeles,CA,90066,,,OPEN,,2025-11-14,,First scrape 2017-09-28,False
Centinela Feed & Pet Supplies,8655 LINCOLN BLVD,Westchester,CA,90045,,,OPEN,,2025-11-14,,First scrape 2017-09-28,False
Centinela Feed & Pet Supplies,5299 SEPULVEDA BLVD,Culver City,CA,90232,,,OPEN,,2025-11-14,,First scrape 2017-09-28,False
Centinela Feed & Pet Supplies,413 N. PACIFIC COAST HWY,Redondo Beach,CA,90277,,,OPEN,,2025-11-14,,First scrape 2017-09-28,False
Centinela Feed & Pet Supplies,22840 HAWTHORNE BLVD,Torrance,CA,90505,,,OPEN,,2025-11-14,,First scrape 2017-09-28,False
Centinela Feed & Pet Supplies,1505 W. OLIVE AVE,Burbank,CA,91506,,,OPEN,,2025-11-14,,First scrape 2017-09-28,False
Centinela Feed & Pet Supplies,28901 WESTERN AVE,Rancho Palos Verdes,CA,90275,,,OPEN,,2025-11-14,,First scrape 2017-09-28,False
Centinela Feed & Pet Supplies,4700 PACIFIC COAST HWY,Long Beach,CA,90804,,,OPEN,,2025-11-14,,First scrape 2017-09-28,False
Centinela Feed & Pet Supplies,4243 WOODRUFF AVE,Lakewood,CA,90713,,,OPEN,,2025-11-14,,First scrape 2017-09-28,False
Centinela Feed & Pet Supplies,3120 E. COLORADO BLVD,Pasadena,CA,91107,,,OPEN,,2025-11-14,,First scrape 2017-09-28,False
Centinela Feed & Pet Supplies,2320 HARBOR BLVD,Costa Mesa,CA,92626,,,OPEN,,2025-11-14,,First scrape 2017-09-28,False
Centinela Feed & Pet Supplies,1164 S. ROBERTSON BLVD,Los Angeles,CA,90035,,,OPEN,,2025-11-14,,First scrape 2018-02-07,False
Centinela Feed & Pet Supplies,18582 BEACH BLVD SUITE 1B,Huntington Beach,CA,92648,,,OPEN,,2025-11-14,,First scrape 2019-01-10,False
Centinela Feed & Pet Supplies,218 W. COMMONWEALTH AVE,Fullerton,CA,92832,,,OPEN,,2025-11-14,,First scrape 2019-01-10,False
Centinela Feed & Pet Supplies,"1183 E HUNTINGTON DR, 19",Duarte,CA,91010,,,OPEN,,2025-11-14,,First scrape 2022-02-15,False
Centinela Feed & Pet Supplies,"1071 IRVINE BLVD, 20",Tustin,CA,92780,,,OPEN,,2025-11-14,,First scrape 2024-02-22,False
Centinela Feed & Pet Supplies,3000 WILSHIRE BLVD,Santa Monica,CA,90403,,,OPEN,,2025-11-14,,First scrape 2024-12-06,False
Choice Pet Supply,37 MONROE TURNPIKE,Trumbull,CT,,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Choice Pet Supply,277 EISENHOWER PKWY,Livingston,NJ,,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Choice Pet Supply,241 N CENTRAL AVE,Hartsdale,NY,10530,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Choice Pet Supply,1 PALMER AVE,Scarsdale,NY,10583,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Choice Pet Supply,80 US ROUTE 6,Baldwin Place,NY,10505,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Choice Pet Supply,1920 US ROUTE 6,Carmel,NY,10512,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Choice Pet Supply,80 E PUTNAM AVE,Greenwich,CT,,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Choice Pet Supply,949 HIGH RIDGE RD,Stamford,CT,,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Choice Pet Supply,381 S OYSTER BAY RD,Plainview,NY,11803,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Choice Pet Supply,360 CONNECTICUT AVE,Norwalk,CT,,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Choice Pet Supply,67 NEWTOWN RD,Danbury,CT,,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Choice Pet Supply,352 WESTPORT AVE,Norwalk,CT,,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Choice Pet Supply,374 POST RD E,Westport,CT,,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Choice Pet Supply,116 JERICHO TURNPIKE,Commack,NY,11725,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Choice Pet Supply,1947 BLACK ROCK TURNPIKE,Fairfield,CT,,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Choice Pet Supply,535 MONROE TURNPIKE,Monroe,CT,,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Choice Pet Supply,63 WASHINGTON AVE,North Haven,CT,,,,OPEN,,2025-11-14,,First scrape 2017-06-06,False
Choice Pet Supply,277 EISENHOWER PKWY,Livingston,NJ,,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-06-06 -> 2018-09-24,False
Choice Pet Supply,116 JERICHO TURNPIKE,Commack,NY,11725,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-06-06 -> 2018-09-24,False
Choice Pet Supply,352 WESTPORT AVE,Norwalk,CT,,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-06-06 -> 2019-03-18,False
Choice Pet Supply,381 S OYSTER BAY RD,Plainview,NY,11803,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-06-06 -> 2019-06-10,False
Choice Pet Supply,125 DANBURY RD STE 6,Ridgefield,CT,,,,OPEN,,2025-11-14,,Scrape 2017-07-27 -> 2021-02-16,False
Choice Pet Supply,100 MAIN ST N STE 11,Southbury,CT,,,,OPEN,,2025-11-14,,First scrape 2021-02-16,False
Choice Pet Supply,28 SPENCER PLAINS RD,Old Saybrook,CT,,,,OPEN,,2025-11-14,,First scrape 2021-05-12,False
Choice Pet Supply,3103 ROUTE 22,Patterson,NY,12563,,,OPEN,,2025-11-14,,First scrape 2022-05-03,False
Choice Pet Supply,1493 NEW BRITAIN AVE,West Hartford,CT,,,,OPEN,,2025-11-14,,First scrape 2022-07-27,False
Choice Pet Supply,360 CONNECTICUT AVE,Norwalk,CT,,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-06-06 -> 2022-10-20,False
Choice Pet Supply,86 HEIGHTS RD,Darien,CT,,,,OPEN,,2025-11-14,,First scrape 2023-02-27,False
Choice Pet Supply,1059 BOSTON POST RD,Guilford,CT,,,,OPEN,,2025-11-14,,First scrape 2023-08-08,False
Choice Pet Supply,80 US ROUTE 6,Baldwin Place,NY,10505,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-06-06 -> 2023-10-20,False
Choice Pet Supply,63 WASHINGTON AVE,North Haven,CT,,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-06-06 -> 2024-10-21,False
Choice Pet Supply,785 BRIDGEPORT AVE,Shelton,CT,,,,OPEN,,2025-11-14,,First scrape 2025-04-14,False
Chuck & Don's Pet Food Outlet,"226 LUSHER CT, STE 101",Frisco,CO,80443,,,OPEN,,2025-11-14,,First scrape 2017-05-16,False
Chuck & Don's Pet Food Outlet,"1250 S HOVER ST SHOPS, Suite 260",Longmont,CO,80501,,,OPEN,,2025-11-14,,First scrape 2017-05-16,False
Chuck & Don's Pet Food Outlet,"1535 S. KIPLING PARKWAY, Lochwood Square",Lakewood,MN,80232,,,OPEN,,2025-11-14,,First scrape 2017-05-16,False
Chuck & Don's Pet Food Outlet,9868 W BELLEVIEW AVE,Littleton,CO,80123,,,OPEN,,2025-11-14,,First scrape 2017-05-16,False
Chuck & Don's Pet Food Outlet,"4550 MAIN ST, Unit 300",Westminster,CO,80031,,,OPEN,,2025-11-14,,First scrape 2017-05-16,False
Chuck & Don's Pet Food Outlet,"THE STREETS AT SOUTHGLENN SHOPPING CENTER,  2253 E BRIARWOOD AVENUE, SUITE 503",Centennial,CO,80122,,,OPEN,,2025-11-14,,First scrape 2017-05-16,False
Chuck & Don's Pet Food Outlet,"201 UNIVERSITY BLVD, Unit 113",Denver,CO,80206,,,OPEN,,2025-11-14,,First scrape 2017-05-16,False
Chuck & Don's Pet Food Outlet,"4008 RED CEDAR DR, Suite D2",Highlands Ranch,CO,80129,,,OPEN,,2025-11-14,,First scrape 2017-05-16,False
Chuck & Don's Pet Food Outlet,4765 FRONT ST,Castle Rock,CO,80104,,,OPEN,,2025-11-14,,First scrape 2017-05-16,False
Chuck & Don's Pet Food Outlet,"6380 S PARKER RD, Suite 107",Aurora,CO,80016,,,OPEN,,2025-11-14,,First scrape 2017-05-16,False
Chuck & Don's Pet Food Outlet,"19230 FREEPORT ST, Bay 123",Elk River,MN,55330,,,OPEN,,2025-11-14,,First scrape 2017-05-16,False
Chuck & Don's Pet Food Outlet,"7818 MARKET BLVD, Unit 26",Chanhassen,MN,55317,,,OPEN,,2025-11-14,,First scrape 2017-05-16,False
